Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,2,,,
Sample Interval,0.00384025,,,
Filter Frequency,1.4e+06,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
4.904e+00,-0.036,-0.044,-24.4,-24.8
4.908e+00,-0.032,-0.028,-24.6,-24.2
4.912e+00,-0.036,-0.044,-24.6,-24.8
4.916e+00,-0.036,-0.028,-24.6,-24.2
4.919e+00,-0.036,-0.04,-24.6,-24.8
4.923e+00,-0.036,-0.028,-24.6,-24.4
4.927e+00,-0.032,-0.04,-24.6,-24.8
4.931e+00,-0.036,-0.024,-24.6,-24.2
4.935e+00,-0.032,-0.04,-24.6,-24.8
4.939e+00,-0.032,-0.024,-24.6,-24.4
4.942e+00,-0.032,-0.04,-24.6,-24.8
4.946e+00,-0.032,-0.024,-24.6,-24.2
4.950e+00,-0.032,-0.04,-24.6,-24.8
4.954e+00,-0.032,-0.024,-24.6,-24.2
4.958e+00,-0.032,-0.04,-24.6,-24.8
4.962e+00,-0.032,-0.024,-24.6,-24.4
4.965e+00,-0.032,-0.04,-24.6,-24.8
4.969e+00,-0.032,-0.024,-24.6,-24.4
4.973e+00,-0.032,-0.036,-24.6,-24.8
4.977e+00,-0.032,-0.016,-24.6,-24.4
4.981e+00,-0.028,-0.044,-24.6,-24.8
4.985e+00,-0.032,-0.02,-24.6,-24.4
4.988e+00,-0.028,-0.048,-24.6,-24.8
4.992e+00,-0.032,-0.02,-24.6,-24.4
4.996e+00,-0.032,-0.036,-24.6,-24.8
5.000e+00,-0.028,-0.024,-24.6,-24.4
5.004e+00,-0.028,-0.036,-24.6,-24.8
5.008e+00,-0.028,-0.02,-24.6,-24.4
5.012e+00,-0.028,-0.036,-24.6,-24.8
5.015e+00,-0.028,-0.016,-24.6,-24.4
5.019e+00,-0.028,-0.04,-24.6,-24.8
5.023e+00,-0.028,-0.02,-24.6,-24.4
5.027e+00,-0.028,-0.036,-24.6,-24.8
5.031e+00,-0.028,-0.02,-24.6,-24.4
5.035e+00,-0.024,-0.036,-24.6,-24.8
5.038e+00,-0.028,-0.02,-24.6,-24.4
5.042e+00,-0.028,-0.036,-24.6,-24.8
5.046e+00,-0.024,-0.02,-24.6,-24.4
5.050e+00,-0.028,-0.036,-24.6,-24.8
5.054e+00,-0.028,-0.016,-24.6,-24.4
5.058e+00,-0.028,-0.036,-24.6,-24.8
5.061e+00,-0.024,-0.016,-24.6,-24.4
5.065e+00,-0.028,-0.032,-24.6,-24.8
5.069e+00,-0.028,-0.016,-24.6,-24.4
5.073e+00,-0.024,-0.032,-24.6,-24.8
5.077e+00,-0.024,-0.016,-24.6,-24.4
5.081e+00,-0.024,-0.032,-24.6,-24.8
5.084e+00,-0.024,-0.016,-24.6,-24.4
5.088e+00,-0.024,-0.032,-24.6,-24.8
5.092e+00,-0.024,-0.016,-24.6,-24.4
5.096e+00,-0.024,-0.032,-24.6,-24.8
5.100e+00,-0.024,-0.016,-24.6,-24.4
5.104e+00,-0.024,-0.032,-24.8,-25
5.108e+00,-0.02,-0.016,-24.6,-24.4
5.111e+00,-0.024,-0.032,-24.6,-25
5.115e+00,-0.024,-0.012,-24.8,-24.4
5.119e+00,-0.024,-0.032,-24.8,-25
5.123e+00,-0.024,-0.016,-24.8,-24.4
5.127e+00,-0.024,-0.032,-24.8,-25
5.131e+00,-0.024,-0.016,-24.8,-24.6
5.134e+00,-0.02,-0.032,-24.8,-25
5.138e+00,-0.024,-0.012,-24.8,-24.4
5.142e+00,-0.024,-0.032,-24.8,-25
5.146e+00,-0.02,-0.012,-24.8,-24.6
5.150e+00,-0.02,-0.028,-24.8,-25
5.154e+00,-0.02,-0.012,-24.8,-24.6
5.157e+00,-0.024,-0.028,-24.8,-25
5.161e+00,-0.02,-0.012,-24.8,-24.4
5.165e+00,-0.02,-0.028,-24.8,-25
5.169e+00,-0.02,-0.012,-24.8,-24.6
5.173e+00,-0.02,-0.028,-24.8,-25
5.177e+00,-0.02,-0.012,-24.8,-24.6
5.180e+00,-0.016,-0.032,-24.8,-25
5.184e+00,-0.02,-0.012,-24.8,-24.6
5.188e+00,-0.02,-0.028,-24.8,-25
5.192e+00,-0.02,-0.012,-24.8,-24.6
5.196e+00,-0.02,-0.028,-24.8,-25
5.200e+00,-0.02,-0.012,-24.8,-24.6
5.204e+00,-0.02,-0.028,-24.8,-25
5.207e+00,-0.016,-0.012,-24.8,-24.6
5.211e+00,-0.02,-0.028,-24.8,-25
5.215e+00,-0.02,-0.012,-24.8,-24.6
5.219e+00,-0.02,-0.028,-24.8,-25
5.223e+00,-0.016,-0.008,-24.8,-24.6
5.227e+00,-0.02,-0.024,-24.8,-25
5.230e+00,-0.02,-0.012,-24.8,-24.6
5.234e+00,-0.016,-0.024,-24.8,-25
5.238e+00,-0.016,-0.012,-24.8,-24.6
5.242e+00,-0.02,-0.024,-24.8,-25
5.246e+00,-0.02,-0.008,-24.8,-24.6
5.250e+00,-0.016,-0.024,-24.8,-25
5.253e+00,-0.016,-0.008,-24.8,-24.6
5.257e+00,-0.02,-0.024,-24.8,-25
5.261e+00,-0.016,-0.008,-24.8,-24.6
5.265e+00,-0.016,-0.024,-24.8,-25
5.269e+00,-0.016,-0.008,-24.8,-24.6
5.273e+00,-0.016,-0.024,-24.8,-25.2
5.276e+00,-0.02,-0.004,-24.8,-24.6
5.280e+00,-0.016,-0.024,-24.8,-25
5.284e+00,-0.016,-0.008,-24.8,-24.6
5.288e+00,-0.016,-0.024,-24.8,-25.2
5.292e+00,-0.016,-0.004,-24.8,-24.6
5.296e+00,-0.016,-0.028,-24.8,-25.2
5.300e+00,-0.016,-0.004,-24.8,-24.6
5.303e+00,-0.016,-0.028,-24.8,-25.2
5.307e+00,-0.016,-0.008,-25,-24.6
5.311e+00,-0.016,-0.024,-25,-25.2
5.315e+00,-0.016,-0.004,-25,-24.6
5.319e+00,-0.016,-0.024,-25,-25.2
5.323e+00,-0.016,-0.008,-25,-24.6
5.326e+00,-0.012,-0.024,-25,-25.2
5.330e+00,-0.016,-0.004,-25,-24.8
5.334e+00,-0.016,-0.024,-25,-25.2
5.338e+00,-0.016,-0.004,-25,-24.8
5.342e+00,-0.012,-0.024,-25,-25.2
5.346e+00,-0.016,-0.008,-25,-24.8
5.349e+00,-0.016,-0.024,-25,-25.2
5.353e+00,-0.012,-0.008,-25,-24.8
5.357e+00,-0.012,-0.02,-25,-25.2
5.361e+00,-0.016,-0.004,-25,-24.8
5.365e+00,-0.012,-0.02,-25,-25.2
5.369e+00,-0.012,-0.008,-25,-24.8
5.373e+00,-0.012,-0.02,-25,-25.2
5.376e+00,-0.016,-0.004,-25,-24.8
5.380e+00,-0.012,-0.02,-25,-25.2
5.384e+00,-0.012,-0.004,-25,-24.8
5.388e+00,-0.016,-0.02,-25,-25.2
5.392e+00,-0.016,-0.004,-25,-24.8
5.396e+00,-0.012,-0.024,-25,-25.2
5.399e+00,-0.012,-0.004,-25,-24.8
5.403e+00,-0.016,-0.02,-25,-25.2
5.407e+00,-0.012,-0.004,-25,-24.8
5.411e+00,-0.012,-0.02,-25,-25.2
5.415e+00,-0.012,-0.004,-25,-24.8
5.419e+00,-0.016,-0.02,-25,-25.2
5.422e+00,-0.012,-0.004,-25,-24.8
5.426e+00,-0.012,-0.02,-25,-25.2
5.430e+00,-0.012,-0.004,-25,-24.8
5.434e+00,-0.012,-0.02,-25,-25.2
5.438e+00,-0.012,-0,-25,-24.8
5.442e+00,-0.012,-0.02,-25,-25.2
5.445e+00,-0.012,-0.004,-25,-24.8
5.449e+00,-0.016,-0.02,-25,-25.2
5.453e+00,-0.012,-0,-25,-24.8
5.457e+00,-0.012,-0.024,-25,-25.2
5.461e+00,-0.012,-0,-25,-24.8
5.465e+00,-0.012,-0.02,-25,-25.4
5.469e+00,-0.012,-0.004,-25,-24.8
5.472e+00,-0.012,-0.02,-25,-25.4
5.476e+00,-0.016,-0.004,-25,-24.8
5.480e+00,-0.012,-0.02,-25,-25.2
5.484e+00,-0.012,-0.004,-25,-24.8
5.488e+00,-0.012,-0.02,-25,-25.4
5.492e+00,-0.012,-0,-25,-24.8
5.495e+00,-0.012,-0.02,-25,-25.4
5.499e+00,-0.012,-0.004,-25.2,-24.8
5.503e+00,-0.012,-0.02,-25.2,-25.4
5.507e+00,-0.012,-0.004,-25.2,-24.8
5.511e+00,-0.012,-0.02,-25.2,-25.4
5.515e+00,-0.012,-0.004,-25.2,-24.8
5.518e+00,-0.012,-0.02,-25.2,-25.4
5.522e+00,-0.012,-0.004,-25.2,-24.8
5.526e+00,-0.012,-0.02,-25.2,-25.4
5.530e+00,-0.012,-0,-25.2,-25
5.534e+00,-0.012,-0.02,-25.2,-25.4
5.538e+00,-0.012,-0.004,-25.2,-25
5.541e+00,-0.012,-0.02,-25.2,-25.4
5.545e+00,-0.012,-0.004,-25.2,-25
5.549e+00,-0.012,-0.02,-25.2,-25.4
5.553e+00,-0.012,-0.004,-25.2,-25
5.557e+00,-0.012,-0.02,-25.2,-25.4
5.561e+00,-0.012,-0.004,-25.2,-25
5.565e+00,-0.012,-0.02,-25.2,-25.4
5.568e+00,-0.012,-0.004,-25.2,-25
5.572e+00,-0.008,-0.02,-25.2,-25.4
5.576e+00,-0.012,-0,-25.2,-25
5.580e+00,-0.012,-0.02,-25.2,-25.4
5.584e+00,-0.012,-0.004,-25.2,-25
5.588e+00,-0.008,-0.02,-25.2,-25.4
5.591e+00,-0.012,-0,-25.2,-25
5.595e+00,-0.012,-0.02,-25.2,-25.4
5.599e+00,-0.012,-0.004,-25.2,-25
5.603e+00,-0.012,-0.02,-25.2,-25.4
5.607e+00,-0.012,-0.004,-25.2,-25
5.611e+00,-0.012,-0.02,-25.2,-25.4
5.614e+00,-0.012,-0,-25.2,-25
5.618e+00,-0.008,-0.024,-25.2,-25.4
5.622e+00,-0.012,-0,-25.2,-25
5.626e+00,-0.012,-0.028,-25.2,-25.4
5.630e+00,-0.012,-0,-25.2,-25
5.634e+00,-0.012,-0.02,-25.2,-25.4
5.637e+00,-0.012,-0.004,-25.2,-25
5.641e+00,-0.012,-0.02,-25.2,-25.4
5.645e+00,-0.012,-0,-25.2,-25
5.649e+00,-0.012,-0.02,-25.2,-25.4
5.653e+00,-0.012,-0,-25.2,-25
5.657e+00,-0.012,-0.02,-25.2,-25.4
5.661e+00,-0.012,-0,-25.2,-25
5.664e+00,-0.012,-0.02,-25.2,-25.6
5.668e+00,-0.012,-0.004,-25.2,-25
5.672e+00,-0.012,-0.02,-25.2,-25.6
5.676e+00,-0.012,-0.004,-25.2,-25
5.680e+00,-0.012,-0.02,-25.2,-25.6
5.684e+00,-0.012,-0.004,-25.2,-25
5.687e+00,-0.012,-0.02,-25.2,-25.6
5.691e+00,-0.012,-0.004,-25.4,-25
5.695e+00,-0.012,-0.02,-25.4,-25.6
5.699e+00,-0.012,-0.004,-25.4,-25
5.703e+00,-0.012,-0.02,-25.2,-25.6
5.707e+00,-0.012,-0.004,-25.4,-25
5.710e+00,-0.012,-0.02,-25.4,-25.6
5.714e+00,-0.012,-0.004,-25.4,-25
5.718e+00,-0.012,-0.02,-25.4,-25.6
5.722e+00,-0.012,-0.004,-25.4,-25.2
5.726e+00,-0.012,-0.02,-25.4,-25.6
5.730e+00,-0.012,-0.004,-25.4,-25.2
5.733e+00,-0.012,-0.02,-25.4,-25.6
5.737e+00,-0.008,-0.004,-25.4,-25.2
5.741e+00,-0.012,-0.02,-25.4,-25.6
5.745e+00,-0.012,-0.004,-25.4,-25.2
5.749e+00,-0.012,-0.02,-25.4,-25.6
5.753e+00,-0.012,-0,-25.4,-25.2
5.757e+00,-0.012,-0.02,-25.4,-25.6
5.760e+00,-0.012,-0.004,-25.4,-25.2
5.764e+00,-0.012,-0.02,-25.4,-25.6
5.768e+00,-0.012,-0.004,-25.4,-25.2
5.772e+00,-0.008,-0.02,-25.4,-25.6
5.776e+00,-0.012,-0,-25.4,-25.2
5.780e+00,-0.008,-0.024,-25.4,-25.6
5.783e+00,-0.012,-0.004,-25.4,-25.2
5.787e+00,-0.012,-0.02,-25.4,-25.6
5.791e+00,-0.012,-0,-25.4,-25.2
5.795e+00,-0.012,-0.02,-25.4,-25.6
5.799e+00,-0.012,-0.004,-25.4,-25.2
5.803e+00,-0.016,-0.02,-25.4,-25.6
5.806e+00,-0.008,-0,-25.4,-25.2
5.810e+00,-0.012,-0.02,-25.4,-25.6
5.814e+00,-0.012,-0,-25.4,-25.2
5.818e+00,-0.012,-0.02,-25.4,-25.6
5.822e+00,-0.012,-0.004,-25.4,-25.2
5.826e+00,-0.012,-0.02,-25.4,-25.6
5.829e+00,-0.012,-0.004,-25.4,-25.2
5.833e+00,-0.012,-0.02,-25.4,-25.6
5.837e+00,-0.012,-0.004,-25.4,-25.2
5.841e+00,-0.012,-0.02,-25.4,-25.6
5.845e+00,-0.012,-0.004,-25.4,-25.2
5.849e+00,-0.012,-0.02,-25.4,-25.6
5.853e+00,-0.012,-0.004,-25.4,-25.2
5.856e+00,-0.012,-0.02,-25.4,-25.6
5.860e+00,-0.012,-0.004,-25.4,-25.2
5.864e+00,-0.012,-0.02,-25.4,-25.8
5.868e+00,-0.012,-0.004,-25.4,-25.2
5.872e+00,-0.012,-0.02,-25.4,-25.8
5.876e+00,-0.012,-0.004,-25.4,-25.2
5.879e+00,-0.012,-0.02,-25.4,-25.8
5.883e+00,-0.012,-0.004,-25.4,-25.2
5.887e+00,-0.012,-0.02,-25.4,-25.8
5.891e+00,-0.012,-0.004,-25.4,-25.2
5.895e+00,-0.012,-0.02,-25.6,-25.8
5.899e+00,-0.012,-0.004,-25.4,-25.2
5.902e+00,-0.012,-0.02,-25.4,-25.8
5.906e+00,-0.012,-0.004,-25.6,-25.2
5.910e+00,-0.012,-0.024,-25.4,-25.8
5.914e+00,-0.012,-0,-25.6,-25.2
5.918e+00,-0.012,-0.02,-25.6,-25.8
5.922e+00,-0.012,-0.004,-25.6,-25.4
5.925e+00,-0.012,-0.02,-25.6,-25.8
5.929e+00,-0.012,-0,-25.6,-25.4
5.933e+00,-0.016,-0.024,-25.6,-25.8
5.937e+00,-0.012,-0,-25.6,-25.4
5.941e+00,-0.012,-0.024,-25.6,-25.8
5.945e+00,-0.012,-0.004,-25.6,-25.4
5.949e+00,-0.016,-0.02,-25.6,-25.8
5.952e+00,-0.016,-0.004,-25.6,-25.4
5.956e+00,-0.012,-0.024,-25.6,-25.8
5.960e+00,-0.016,-0.004,-25.6,-25.4
5.964e+00,-0.016,-0.024,-25.6,-25.8
5.968e+00,-0.016,-0.004,-25.6,-25.4
5.972e+00,-0.012,-0.024,-25.6,-25.8
5.975e+00,-0.016,-0.008,-25.6,-25.4
5.979e+00,-0.012,-0.024,-25.6,-25.8
5.983e+00,-0.016,-0.004,-25.6,-25.4
5.987e+00,-0.012,-0.024,-25.6,-25.8
5.991e+00,-0.016,-0.004,-25.6,-25.4
5.995e+00,-0.016,-0.024,-25.6,-25.8
5.998e+00,-0.012,-0.008,-25.6,-25.4
6.002e+00,-0.016,-0.024,-25.6,-25.8
6.006e+00,-0.016,-0.008,-25.6,-25.4
6.010e+00,-0.016,-0.024,-25.6,-25.8
6.014e+00,-0.016,-0.004,-25.6,-25.4
6.018e+00,-0.012,-0.024,-25.6,-25.8
6.022e+00,-0.016,-0.008,-25.6,-25.4
6.025e+00,-0.016,-0.024,-25.6,-25.8
6.029e+00,-0.016,-0.008,-25.6,-25.4
6.033e+00,-0.016,-0.024,-25.6,-25.8
6.037e+00,-0.016,-0.008,-25.6,-25.4
6.041e+00,-0.016,-0.024,-25.6,-25.8
6.045e+00,-0.012,-0.008,-25.6,-25.4
6.048e+00,-0.016,-0.024,-25.6,-25.8
6.052e+00,-0.016,-0.008,-25.6,-25.4
6.056e+00,-0.016,-0.024,-25.6,-25.8
6.060e+00,-0.016,-0.008,-25.6,-25.4
6.064e+00,-0.016,-0.024,-25.6,-25.8
6.068e+00,-0.016,-0.008,-25.6,-25.4
6.071e+00,-0.016,-0.024,-25.6,-26
6.075e+00,-0.016,-0.008,-25.8,-25.4
6.079e+00,-0.016,-0.024,-25.8,-26
6.083e+00,-0.02,-0.008,-25.8,-25.4
6.087e+00,-0.016,-0.024,-25.8,-26
6.091e+00,-0.016,-0.004,-25.8,-25.4
6.094e+00,-0.02,-0.028,-25.8,-26
6.098e+00,-0.016,-0.008,-25.8,-25.4
6.102e+00,-0.016,-0.028,-25.8,-26
6.106e+00,-0.016,-0.008,-25.8,-25.6
6.110e+00,-0.02,-0.024,-25.8,-26
6.114e+00,-0.016,-0.008,-25.8,-25.6
6.118e+00,-0.016,-0.028,-25.8,-26
6.121e+00,-0.016,-0.012,-25.8,-25.6
6.125e+00,-0.016,-0.024,-25.8,-26
6.129e+00,-0.016,-0.008,-25.8,-25.6
6.133e+00,-0.016,-0.028,-25.8,-26
6.137e+00,-0.02,-0.012,-25.8,-25.6
6.141e+00,-0.02,-0.024,-25.8,-26
6.144e+00,-0.016,-0.012,-25.8,-25.6
6.148e+00,-0.02,-0.024,-25.8,-26
6.152e+00,-0.02,-0.012,-25.8,-25.6
6.156e+00,-0.02,-0.028,-25.8,-26
6.160e+00,-0.02,-0.008,-25.8,-25.6
6.164e+00,-0.016,-0.028,-25.8,-26
6.167e+00,-0.02,-0.012,-25.8,-25.6
6.171e+00,-0.02,-0.028,-25.8,-26
6.175e+00,-0.016,-0.012,-25.8,-25.6
6.179e+00,-0.02,-0.028,-25.8,-26
6.183e+00,-0.02,-0.012,-25.8,-25.6
6.187e+00,-0.02,-0.028,-25.8,-26
6.190e+00,-0.016,-0.012,-25.8,-25.6
6.194e+00,-0.024,-0.028,-25.8,-26
6.198e+00,-0.02,-0.012,-25.8,-25.6
6.202e+00,-0.02,-0.032,-25.8,-26
6.206e+00,-0.02,-0.012,-25.8,-25.6
6.210e+00,-0.02,-0.028,-25.8,-26
6.214e+00,-0.024,-0.012,-25.8,-25.6
6.217e+00,-0.02,-0.028,-25.8,-26
6.221e+00,-0.02,-0.012,-25.8,-25.6
6.225e+00,-0.02,-0.028,-25.8,-26
6.229e+00,-0.02,-0.012,-25.8,-25.6
6.233e+00,-0.02,-0.028,-25.8,-26
6.237e+00,-0.02,-0.012,-25.8,-25.6
6.240e+00,-0.024,-0.028,-25.8,-26
6.244e+00,-0.02,-0.012,-25.8,-25.6
6.248e+00,-0.02,-0.032,-25.8,-26
6.252e+00,-0.02,-0.008,-25.8,-25.6
6.256e+00,-0.024,-0.032,-25.8,-26
6.260e+00,-0.024,-0.012,-25.8,-25.6
6.263e+00,-0.02,-0.04,-25.8,-26.2
6.267e+00,-0.024,-0.012,-25.8,-25.6
6.271e+00,-0.024,-0.028,-25.8,-26.2
6.275e+00,-0.02,-0.016,-25.8,-25.6
6.279e+00,-0.024,-0.032,-25.8,-26.2
6.283e+00,-0.024,-0.016,-26,-25.6
6.286e+00,-0.024,-0.032,-26,-26.2
6.290e+00,-0.02,-0.012,-25.8,-25.6
6.294e+00,-0.024,-0.032,-26,-26.2
6.298e+00,-0.024,-0.016,-26,-25.8
6.302e+00,-0.024,-0.032,-26,-26.2
6.306e+00,-0.024,-0.016,-26,-25.8
6.310e+00,-0.024,-0.032,-26,-26.2
6.313e+00,-0.024,-0.016,-26,-25.8
6.317e+00,-0.024,-0.032,-26,-26.2
6.321e+00,-0.024,-0.016,-26,-25.8
6.325e+00,-0.024,-0.032,-26,-26.2
6.329e+00,-0.024,-0.016,-26,-25.8
6.333e+00,-0.024,-0.032,-26,-26.2
6.336e+00,-0.024,-0.016,-26,-25.8
6.340e+00,-0.024,-0.032,-26,-26.2
6.344e+00,-0.024,-0.016,-26,-25.8
6.348e+00,-0.024,-0.032,-26,-26.2
6.352e+00,-0.024,-0.02,-26,-25.8
6.356e+00,-0.024,-0.032,-26,-26.2
6.359e+00,-0.024,-0.02,-26,-25.8
6.363e+00,-0.024,-0.032,-26,-26.2
6.367e+00,-0.024,-0.016,-26,-25.8
6.371e+00,-0.024,-0.036,-26,-26.2
6.375e+00,-0.028,-0.016,-26,-25.8
6.379e+00,-0.024,-0.036,-26,-26.2
6.382e+00,-0.024,-0.02,-26,-25.8
6.386e+00,-0.028,-0.032,-26,-26.2
6.390e+00,-0.028,-0.016,-26,-25.8
6.394e+00,-0.024,-0.032,-26,-26.2
6.398e+00,-0.028,-0.02,-26,-25.8
6.402e+00,-0.028,-0.036,-26,-26.2
6.406e+00,-0.028,-0.016,-26,-25.8
6.409e+00,-0.028,-0.036,-26,-26.2
6.413e+00,-0.028,-0.016,-26,-25.8
6.417e+00,-0.028,-0.04,-26,-26.2
6.421e+00,-0.028,-0.02,-26,-25.8
6.425e+00,-0.028,-0.036,-26,-26.2
6.429e+00,-0.028,-0.02,-26,-25.8
6.432e+00,-0.028,-0.036,-26,-26.2
6.436e+00,-0.028,-0.02,-26,-25.8
6.440e+00,-0.028,-0.036,-26,-26.4
6.444e+00,-0.028,-0.02,-26,-25.8
6.448e+00,-0.032,-0.036,-26,-26.4
6.452e+00,-0.028,-0.02,-26.2,-25.8
6.455e+00,-0.028,-0.04,-26,-26.4
6.459e+00,-0.032,-0.02,-26.2,-25.8
6.463e+00,-0.032,-0.036,-26.2,-26.4
6.467e+00,-0.028,-0.024,-26.2,-25.8
6.471e+00,-0.028,-0.036,-26.2,-26.4
6.475e+00,-0.032,-0.024,-26.2,-25.8
6.478e+00,-0.032,-0.04,-26.2,-26.4
6.482e+00,-0.032,-0.024,-26.2,-25.8
6.486e+00,-0.032,-0.04,-26.2,-26.4
6.490e+00,-0.032,-0.024,-26.2,-26
6.494e+00,-0.032,-0.04,-26.2,-26.4
6.498e+00,-0.032,-0.024,-26.2,-26
6.502e+00,-0.032,-0.04,-26.2,-26.4
6.505e+00,-0.032,-0.024,-26.2,-26
6.509e+00,-0.032,-0.04,-26.2,-26.4
6.513e+00,-0.032,-0.024,-26.2,-26
6.517e+00,-0.032,-0.04,-26.2,-26.4
6.521e+00,-0.032,-0.024,-26.2,-26
6.525e+00,-0.032,-0.04,-26.2,-26.4
6.528e+00,-0.032,-0.028,-26.2,-26
6.532e+00,-0.032,-0.04,-26.2,-26.4
6.536e+00,-0.032,-0.024,-26.2,-26
6.540e+00,-0.032,-0.04,-26.2,-26.4
6.544e+00,-0.032,-0.028,-26.2,-26
6.548e+00,-0.036,-0.04,-26.2,-26.4
6.551e+00,-0.036,-0.024,-26.2,-26
6.555e+00,-0.032,-0.04,-26.2,-26.4
6.559e+00,-0.036,-0.028,-26.2,-26
6.563e+00,-0.036,-0.044,-26.2,-26.4
6.567e+00,-0.036,-0.024,-26.2,-26
6.571e+00,-0.036,-0.048,-26.2,-26.4
6.575e+00,-0.032,-0.024,-26.2,-26
6.578e+00,-0.036,-0.048,-26.2,-26.4
6.582e+00,-0.036,-0.028,-26.2,-26
6.586e+00,-0.036,-0.044,-26.2,-26.4
6.590e+00,-0.036,-0.028,-26.2,-26
6.594e+00,-0.036,-0.044,-26.2,-26.4
6.598e+00,-0.036,-0.028,-26.2,-26
6.601e+00,-0.036,-0.044,-26.2,-26.4
6.605e+00,-0.036,-0.024,-26.2,-26
6.609e+00,-0.036,-0.048,-26.2,-26.4
6.613e+00,-0.036,-0.028,-26.2,-26
6.617e+00,-0.036,-0.044,-26.2,-26.4
6.621e+00,-0.04,-0.032,-26.2,-26
6.624e+00,-0.04,-0.044,-26.2,-26.4
6.628e+00,-0.036,-0.032,-26.2,-26
6.632e+00,-0.04,-0.044,-26.2,-26.4
6.636e+00,-0.036,-0.032,-26.2,-26
6.640e+00,-0.04,-0.044,-26.2,-26.4
6.644e+00,-0.036,-0.032,-26.2,-26
6.647e+00,-0.036,-0.048,-26.2,-26.6
6.651e+00,-0.04,-0.032,-26.2,-26
6.655e+00,-0.04,-0.048,-26.2,-26.6
6.659e+00,-0.04,-0.032,-26.4,-26
6.663e+00,-0.04,-0.048,-26.2,-26.6
6.667e+00,-0.04,-0.032,-26.2,-26
6.671e+00,-0.04,-0.048,-26.4,-26.6
6.674e+00,-0.04,-0.032,-26.4,-26.2
6.678e+00,-0.04,-0.048,-26.4,-26.6
6.682e+00,-0.04,-0.032,-26.4,-26
6.686e+00,-0.044,-0.048,-26.4,-26.6
6.690e+00,-0.04,-0.032,-26.4,-26.2
6.694e+00,-0.04,-0.048,-26.4,-26.6
6.697e+00,-0.044,-0.036,-26.4,-26.2
6.701e+00,-0.04,-0.048,-26.4,-26.6
6.705e+00,-0.04,-0.032,-26.4,-26.2
6.709e+00,-0.04,-0.048,-26.4,-26.6
6.713e+00,-0.044,-0.032,-26.4,-26.2
6.717e+00,-0.044,-0.052,-26.4,-26.6
6.720e+00,-0.044,-0.036,-26.4,-26.2
6.724e+00,-0.044,-0.052,-26.4,-26.6
6.728e+00,-0.044,-0.028,-26.4,-26.2
6.732e+00,-0.044,-0.056,-26.4,-26.6
6.736e+00,-0.044,-0.032,-26.4,-26.2
6.740e+00,-0.044,-0.056,-26.4,-26.6
6.743e+00,-0.044,-0.036,-26.4,-26.2
6.747e+00,-0.044,-0.052,-26.4,-26.6
6.751e+00,-0.044,-0.036,-26.4,-26.2
6.755e+00,-0.048,-0.052,-26.4,-26.6
6.759e+00,-0.048,-0.036,-26.4,-26.2
6.763e+00,-0.044,-0.056,-26.4,-26.6
6.767e+00,-0.044,-0.032,-26.4,-26.2
6.770e+00,-0.048,-0.056,-26.4,-26.6
6.774e+00,-0.048,-0.04,-26.4,-26.2
6.778e+00,-0.044,-0.056,-26.4,-26.6
6.782e+00,-0.044,-0.04,-26.4,-26.2
6.786e+00,-0.048,-0.056,-26.4,-26.6
6.790e+00,-0.048,-0.04,-26.4,-26.2
6.793e+00,-0.044,-0.056,-26.4,-26.6
6.797e+00,-0.048,-0.04,-26.4,-26.2
6.801e+00,-0.048,-0.056,-26.4,-26.6
6.805e+00,-0.048,-0.04,-26.4,-26.2
6.809e+00,-0.048,-0.056,-26.4,-26.6
6.813e+00,-0.048,-0.04,-26.4,-26.2
6.816e+00,-0.048,-0.056,-26.4,-26.6
6.820e+00,-0.048,-0.04,-26.4,-26.2
6.824e+00,-0.048,-0.056,-26.4,-26.6
6.828e+00,-0.052,-0.044,-26.4,-26.2
6.832e+00,-0.052,-0.056,-26.4,-26.6
6.836e+00,-0.048,-0.044,-26.4,-26.2
6.839e+00,-0.048,-0.06,-26.4,-26.8
6.843e+00,-0.052,-0.044,-26.6,-26.2
6.847e+00,-0.052,-0.06,-26.4,-26.8
6.851e+00,-0.048,-0.044,-26.4,-26.2
6.855e+00,-0.048,-0.06,-26.6,-26.8
6.859e+00,-0.052,-0.044,-26.6,-26.2
6.863e+00,-0.052,-0.06,-26.6,-26.8
6.866e+00,-0.052,-0.04,-26.6,-26.2
6.870e+00,-0.052,-0.06,-26.6,-26.8
6.874e+00,-0.052,-0.044,-26.6,-26.2
6.878e+00,-0.052,-0.06,-26.6,-26.8
6.882e+00,-0.052,-0.044,-26.6,-26.2
6.886e+00,-0.056,-0.064,-26.6,-26.8
6.889e+00,-0.052,-0.044,-26.6,-26.4
6.893e+00,-0.052,-0.064,-26.6,-26.8
6.897e+00,-0.052,-0.044,-26.6,-26.4
6.901e+00,-0.056,-0.072,-26.6,-26.8
6.905e+00,-0.056,-0.048,-26.6,-26.4
6.909e+00,-0.052,-0.064,-26.6,-26.8
6.912e+00,-0.056,-0.044,-26.6,-26.4
6.916e+00,-0.056,-0.064,-26.6,-26.8
